epoch,banach_loss,betti_0_err,betti_1_err,betti_2_err,timestamp,hash
1670,3.1062757420892454e-16,nan,0.0,nan,1778028080.835123,0d06c426f5af702bf645646d31374258683fd70f4ab8ee2462455319ebb6e0d6
1680,3.7681553697097286e-16,nan,0.0,nan,1778028080.8361118,77c73ea6e165fba6b58967340c295db78e28df4fc933e801d9b19c57db5df12a
1690,9.23917544645395e-16,nan,0.0,nan,1778028080.8371174,3cec427376da11fc9006d8700e7e62092a8108ca66468540cf11aa70edb5ae28
1700,3.0468037488834604e-16,nan,0.0,nan,1778028080.8381176,34ff07674ebef3070b8746b0633d9e4ab4b552c53a4cf4accd7baa47ffd651cd
1710,1.5265799943862904e-16,nan,0.0,nan,1778028080.8381176,fb94f12c964cf0058f6174fdee45f9f30f7d3e03809767e151840aad55d99964
1720,4.426231443960277e-16,nan,0.0,nan,1778028080.8391159,62c5226e512ceceaeeec202503b57fb0507d86de466d2d5f17fe3c972f76530d
1730,5.282688133599124e-16,nan,0.0,nan,1778028080.8401172,d40ccbf727dda531fdcfa56eae7e24b6a49f5b6e1d26db99085c44123be90f6b
1740,6.748949862689641e-16,nan,0.0,nan,1778028080.8401172,ee0a7809c60f754c70f3cadeef65c4ce96a14f7829cf0672d7d1409f122e6ea4
1750,8.97990508134734e-16,nan,0.0,nan,1778028080.841116,c66e6b34ef7afb5cc70c51ccc83f2f7653f722ffe98eff7ee7014fdd7214dde5
1760,3.1440239617876493e-16,nan,0.0,nan,1778028080.8421185,a41013de696a9862640ec42c771e7870aa3ee696348f886e8010d7820a85ab6a
1770,2.5524229710986925e-16,nan,0.0,nan,1778028080.8421185,833ae63f842b9805720ec3a1aeb3bc60b5b1fdc7fd509e530c75c901e82ca513
1780,4.67333573396573e-16,nan,0.0,nan,1778028080.8431177,b348c45c32173fbd59053b792b88a147a1280b6b84edd7773cf5d66082aef587
1790,3.8615436253412536e-16,nan,0.0,nan,1778028080.8441174,f785946ea95f597b9fe8a33015d219639570552bde3b36e919d94d658b47bc48
1800,9.919709674661863e-16,nan,0.0,nan,1778028080.8441174,8d2c7d21a6166407eaff1ec1ca194a403ddc191b353ad2c1102db5a1bbac28f7
1810,3.2701538948372064e-16,nan,0.0,nan,1778028080.8451118,2684143e55837441fa76c9f2f50bee6af5d9d68e69b469a8b91ba69727799175
1820,3.464617435610322e-16,nan,0.0,nan,1778028080.8461118,0cbb4e1685e5b1dd51fa568ef8bf9fc77514622c000ab326b6af1bdc0cdba9e7
1830,4.757603632732463e-16,nan,0.0,nan,1778028080.8466315,5c1e14efc1bb8241885ea69c6afa9bf58574f484a8d2168cd13f521fd9004ffc
1840,9.03576326148857e-16,nan,0.0,nan,1778028080.8466315,4832d4a9a8a31f238530dee0c9c6c63d3008f62aa0a428bc2ac26b33cadac22d
1850,9.061038121449217e-16,nan,0.0,nan,1778028080.8476477,24c83cd540181527253bd7bf7a4b45a229ed1bcdb41d05da2c9ef6be7f03606d
1860,4.959741042074133e-16,nan,0.0,nan,1778028080.8486614,c37fa46903c905c132ba0b09b120d2111a0939dc20867e5fe7a8dd9565f718e1
1870,5.211107832629248e-16,nan,0.0,nan,1778028080.8486614,b4402e6f4027d2fdb698d494a23bb418a6055439492d01c04fa93c2696788f90
1880,8.406408673312394e-16,nan,0.0,nan,1778028080.8496552,d6480f827b9cfc7da216627aee08068b17b8ce0095709566f0e8de9bbb75bceb
1890,4.375356951077776e-16,nan,0.0,nan,1778028080.8506644,9d4c62e9dfa48f4ae7a022c5d69efb512d157896a092aa6c3c30e9b03dc489bf
1900,8.989550859887808e-16,nan,0.0,nan,1778028080.8516555,504f53c44ee26b2fd99df632012b503b61aa04b115b4ecb096a32421ffc30acc
1910,4.867624317614901e-16,nan,0.0,nan,1778028080.8526604,9513744d3d1f73ba9b4e0bd4b70f39ad1878eb79356c4869b9d18350d66e1e86
1920,6.058768443995776e-16,nan,0.0,nan,1778028080.8526604,c02d5396ef26c2ea7747eac4f44af23316dfff61dd3a183061cc0e7affdc6fde
1930,2.3470425211905736e-16,nan,0.0,nan,1778028080.853654,faade7e267bf6a88a26c0dc4f073de58b0d34202bd4a6cebd93f7e8b5bbd9d4e
1940,8.90154938936748e-16,nan,0.0,nan,1778028080.85466,6d263953b7fa94cc67afe6ad60d31543f90a6165a3e89547362582c9b9ae5764
1950,5.52198386239442e-16,nan,0.0,nan,1778028080.85466,2500582297ffa2592b4d74e6cf2d3403907713735f7e701c623616a4c2218785
1960,8.454081793754834e-16,nan,0.0,nan,1778028080.8556533,82f243b7973b59648f007f4dde7eabf942fb906097c67018423d2010742185d8
1970,5.831974447653091e-16,nan,0.0,nan,1778028080.8566556,bca89446b38f017b4b4dbd3a76b9d167dec1289939baf75480f134965eb417b7
1980,3.413537834289895e-16,nan,0.0,nan,1778028080.8576558,dc1eb58976002782f0eb8cd9278f7971605404d6512c3d23c9db4cada281af72
1990,5.810471242486587e-16,nan,0.0,nan,1778028080.8576558,5e4c81160ed15924819095ccc0f2c623e0d519ff7012ff46a12aa00a1e38b437
2000,5.977537216390317e-16,nan,0.0,nan,1778028080.8586607,f1561950981235d176a1822de577ccbe803b0fe293603fd3cd297b8b4d773ad6
2010,2.806611450978446e-16,nan,0.0,nan,1778028080.8596554,4de80f2f0a43c31d604bfe14086556c8f3f57a0e126befa90de07b8985716d21
2020,4.091630760354216e-16,nan,0.0,nan,1778028080.8596554,31e0c6df7a28a403bc603cf447e37c445b630b9fef5578a736c9e759be9b9cad
2030,3.7451011243900564e-16,nan,0.0,nan,1778028080.8606565,7e10f22b711ffa9bcdfadc8aa3c307efe9626fc19bb73a0f32d432bbaeda9ee8
2040,3.9722027727908357e-16,nan,0.0,nan,1778028080.8616543,dcb94efa5f35edca019c243ad3db44c8ffcecdb7ec86ec29b610559d7b387f73
2050,9.700816127606417e-16,nan,0.0,nan,1778028080.8616543,413131a7c5775f4ddad21b980d3f0025b7bfcd9695a080d77e8a868e05db199d
2060,3.729621620272063e-16,nan,0.0,nan,1778028080.8631651,71c35dbc35645057dcd09687022cd7b84d83f9116b09861089e4378b7ab8af6e
2070,5.240601815674128e-16,nan,0.0,nan,1778028080.8631651,78cfe48add63dc6306e3d0f7f62b1d19d6eb3ee71d45216c5cf6bb76fd33a89d
2080,7.201765534530849e-16,nan,0.0,nan,1778028080.8641803,e9d68cdbe9b09a4b99a958a854806870bfd95763e8c6c4cd281d121423e9cfa3
2090,3.391553377384881e-16,nan,0.0,nan,1778028080.8653214,04c34c8e524fe4a2e0294f2d2d76e66b539c296a317936d2d8c0ca2f1a00488e
2100,1.0672596910748736e-15,nan,0.0,nan,1778028080.8653214,435153c380157f9f812d7a37c9041039bcfe1ceffd7003e4027dcc682163cbae
2110,4.3333413215361613e-16,nan,0.0,nan,1778028080.8663259,09edcb7d59d5b4ca936028e23736b4998fbfa4085c681003dc68b6ce222ca76c
2120,2.359230755268779e-16,nan,0.0,nan,1778028080.8670244,3b4223dd0575f4126d43fc86d101518cd4dfe8ecb9aedeaf95171960bf29e94a
2130,1.2829276368901908e-15,nan,0.0,nan,1778028080.8680313,5850780af440d3fb206ca2596d334d225921367572171caff8469e55d301c951
2140,7.122431404275652e-16,nan,0.0,nan,1778028080.8690379,cba7ee7ac2ccf293d37632aa64817b9dd31cc50840b54fc6f4a33b24be5ed512
2150,3.118661364545419e-16,nan,0.0,nan,1778028080.8690379,381a9a19095943285815dd713c397e961db1c9886dd015019e6264ff5cebbca6
2160,2.391717818485495e-16,nan,0.0,nan,1778028080.8700328,2f992f309101b20b9ef5648441e5737492003346e9d3ce1a4cc15d00656f0c71
2170,4.712329195275577e-16,nan,0.0,nan,1778028080.8710334,94a9aa84e1529dce977f25ad27bf7304f3b1fda6b588709073409fd37ccf64c8
2180,4.046103106497173e-16,nan,0.0,nan,1778028080.8710334,19f7d3c44c9b75d20cc2a4714d0e490e0652dd09422b0bdd13bbdddc039a8ab6
2190,1.846356090264271e-16,nan,0.0,nan,1778028080.8720367,f9082002320d099313d94b3dcb2db7292fd3d31ff5f538534bbb0c5e5f169d40
2200,4.2841703217504577e-16,nan,0.0,nan,1778028080.8730373,691786724e965327e27dc8c841914c328107c1a7d7836b1b84237211d0101475
2210,8.745524681947889e-16,nan,0.0,nan,1778028080.8730373,e4205372839dae2ab9974ad715cd12e778c3966cfa6f3124f8573f5cd34d2668
2220,9.972723146115739e-16,nan,0.0,nan,1778028080.8740366,49cafcaa43163f0585bd1919871f5dbb43a859d27092cf70330179cfd823b91d
2230,5.082476366495893e-16,nan,0.0,nan,1778028080.8750427,bb162ba62366dc6b095411a8740ba38bae9780cde2dfbad2da4602da70090446
2240,7.585007936724713e-16,nan,0.0,nan,1778028080.8760374,96a30f34752c2722b6f94975a1f1d94b24388df1f5d23767131ff3a8cb62ed14
2250,3.0821614065938034e-16,nan,0.0,nan,1778028080.8760374,2dfe8e7d0179536ee08f2b490509ccf703911abf2a1e5fb6e4ef1f02ff8bdb81
2260,3.39084770756692e-16,nan,0.0,nan,1778028080.87703,792c74649e0c4cbfb1c363b2b84fab1fd29373c86749d6fe6e517d3d206c7285
2270,4.947582316660891e-16,nan,0.0,nan,1778028080.878037,215665c2da37487f98f93f724b280d21bdfd2b840bf96df9b4f3c6e81fbd1401
2280,3.308186424802923e-16,nan,0.0,nan,1778028080.878037,929c15117c19667018e2e27c8c4b09b427237ab225d0a8aa003b0163fddb560b
2290,8.204657197346261e-16,nan,0.0,nan,1778028080.8790367,34e01fd199dfc5c6818157f050b43643f875e0489e81a24b61396c4878e256ab
2300,9.80058177813419e-16,nan,0.0,nan,1778028080.8800297,53386001ae5aebd534e36ec597765b4b5dad3e542f9a8ffea76c91ec92cbc2e5
2310,7.590085353758278e-16,nan,0.0,nan,1778028080.8800297,86fa81da1d08b9df20b474c90571299efa578501cc7ec94dff91b396406d9a37
2320,5.174499761815129e-16,nan,0.0,nan,1778028080.88103,778306de500241515f2514790d2f2f15afbb74f92a18faf033d1b6203154aea1
2330,6.294155823191677e-16,nan,0.0,nan,1778028080.8820333,945387e537f6cb08879cfa32105572791c8ee771e4a6b4f3aa1567815fb4ff72
2340,7.295086298625832e-16,nan,0.0,nan,1778028080.8820333,885a41e15569c8c06e0bae56d48962c85edd165b70b27bbaad4186eb362f30a5
2350,2.979693026617635e-16,nan,0.0,nan,1778028080.8830414,d179a6ecff82c1310db87685b06d07765fa8ac72fb26726acf4f7ed203719138
2360,4.022765569691698e-16,nan,0.0,nan,1778028080.8840308,916a56faf5b64f91c8debc5a088c45baf3e27ab7d582d02a7c967cc96871586f
2370,1.3827011016719575e-16,nan,0.0,nan,1778028080.8840308,67947206cb0c26bff7573af2e3d4422ad90c3c119b4da5214051f06b04ef73ae
2380,4.0775265929290067e-16,nan,0.0,nan,1778028080.885038,85e9618ab8e7e016118335c0d7ce458571424623be9bf3ee83d6441dfa30c3c2
2390,4.357753396539117e-16,nan,0.0,nan,1778028080.8860302,334aacc6218bf821aea93244d0da933e9a37ed448b5a5ca04713327e274ddb53
2400,8.878538002930237e-16,nan,0.0,nan,1778028080.8860302,f1561e88088f5a7326d7297dee5f025717b7ed779c6e01d2b11290a08598ed61
2410,2.850883768989582e-16,nan,0.0,nan,1778028080.8870294,b1733418c830cb32991b0dfa9c3615c916e1aed97b101edb3da9102e72e96398
2420,5.437652314109912e-16,nan,0.0,nan,1778028080.8880298,6d058607ecc7d32ed28d0cbb4a50be13df89e8b2dbf6fa6c4aa931d088492c9c
2430,3.6222138744412695e-16,nan,0.0,nan,1778028080.8880298,8c04df61db21d27103244639df31ed0c76b67f5c6b97f33d19732955d53113ec
2440,3.775811559013219e-16,nan,0.0,nan,1778028080.88903,94e7c3aa8f75c036a73b7ceb42d204c0ee86ab0feee9aa46e906feac41e8f7c0
2450,4.419154970095625e-16,nan,0.0,nan,1778028080.89003,a22a99a16286264ed3ab8e1a7ee60d7d78f368c86b470b33f8a326a5d1c1db7a
2460,3.1062757420892454e-16,nan,0.0,nan,1778028080.89003,90514aa1fb0a67d1489ee46c16ac503f8fbc8f7367acb5fb0aa06cf58231461b
2470,3.7681553697097286e-16,nan,0.0,nan,1778028080.8910296,e0cfa02f32ae10b2018a93293514e4c5cc61576fa9dd554cd8249047dea01582
2480,9.23917544645395e-16,nan,0.0,nan,1778028080.8920293,b7815796413b3883420007919f699272dce9a0308fc4a1275a4383f6c84c477a
2490,3.0468037488834604e-16,nan,0.0,nan,1778028080.8920293,b3fa7be53d3a636916838200781ff9ac12f1fecdbd4b6229aeb74169cef2d040
2500,1.5265799943862904e-16,nan,0.0,nan,1778028080.8930373,8f646fdb9612ee47a47b9a4422301453299c87c2e311d7fa8fdbb6935774b677
2510,4.426231443960277e-16,nan,0.0,nan,1778028080.8940299,48df59822561288e12febeee6c86a6db9550af7cff811ed815096e7c24b1b1cc
2520,5.282688133599124e-16,nan,0.0,nan,1778028080.8940299,764c49eab0d9fe38250228d33a5ec178c71f488e5d58c6528d3da0591598ee80
2530,6.748949862689641e-16,nan,0.0,nan,1778028080.8950295,2c62bc2f44fcc1395b55385f69f52ff2c34f1943f0de945af633b25afebbd813
2540,8.97990508134734e-16,nan,0.0,nan,1778028080.8960304,f70f415620a3cafe443c6965e75ad7f259d8e06e00ccda1742dda7907cd82750
2550,3.1440239617876493e-16,nan,0.0,nan,1778028080.8970299,78469b7b78ad8e44cac101c123ca40885cb5fac32fb3bf4fde08f8d4011e5dfb
2560,2.5524229710986925e-16,nan,0.0,nan,1778028080.898037,5320c19e6bd8d5f8b83b9f27220c9c6911999547b7dead5af06e16ebfdf81e6e
2570,4.67333573396573e-16,nan,0.0,nan,1778028080.8990302,0ea60791cca459a3e4ded5cc643b67e4ccc3ec97ab347bc6be2f91236f5cbdb5
2580,3.8615436253412536e-16,nan,0.0,nan,1778028080.8990302,abfe604be4b4ee8a34ac81cf1673c756d827b6144f9828166081aa144e18dbbb
2590,9.919709674661863e-16,nan,0.0,nan,1778028080.9000368,2abb759fd74cd3156c7e7dc6b36c2bff36a94813a3a2d070ec2bc3725edc3efc
2600,3.2701538948372064e-16,nan,0.0,nan,1778028080.9010367,b6109ec5a407e55007b4bef1a39729ec5bae3a8e5c4387ccd58d85a74f60bc80
2610,3.464617435610322e-16,nan,0.0,nan,1778028080.9020298,187e4354516101e8503d5c0165f3e17c3c47167f437e6477010043579dcd8b2d
2620,4.757603632732463e-16,nan,0.0,nan,1778028080.9030383,d6425d7d6910e72db7e170f2e0e3727eca4ba8a924da4d1d3479e8130753cf34
2630,9.03576326148857e-16,nan,0.0,nan,1778028080.9030383,805d3edce5fc4ffe83d869714d5758f4684b217a2b7eb8a47b0f0f53a232519c
2640,9.061038121449217e-16,nan,0.0,nan,1778028080.9040291,0251eae66f0d0dd0588e349117c0640ad5befc96a7fa12d89bd487e28045cf19
2650,4.959741042074133e-16,nan,0.0,nan,1778028080.9050303,3ed9fd802664a8f5ecfae5c518318833a9f5d86b1dedba9d1daf9bed8686b045
2660,5.211107832629248e-16,nan,0.0,nan,1778028080.9050303,33ed8a2f8441268416b13921816fb976c2f3995b715e2bdb802cd47217a1c811
2670,8.406408673312394e-16,nan,0.0,nan,1778028080.9060295,2396ee25f14dd108e380a94bca6790014bbfa563b6bf32cb85856b25d3f2e708
2680,4.375356951077776e-16,nan,0.0,nan,1778028080.9070373,b428942dd0b2f40533c6ea632f45839d3deefb0aadab234daa9878b846ca68f6
2690,8.989550859887808e-16,nan,0.0,nan,1778028080.9070373,9340a65b3a80c53edae49724e0ff5ca78405fbb1c6b6cabc6b2f1ccac1eabfe2
2700,4.867624317614901e-16,nan,0.0,nan,1778028080.9080298,ca1a35e8c6110cbe9e5bb59ef93a75119f3d66886d12fb8a579660d045e14f78
2710,6.058768443995776e-16,nan,0.0,nan,1778028080.9090297,4626f57e855113e38489ef91bb3fbd4c5da6e82f92d020893cc3dedd5b335b37
2720,2.3470425211905736e-16,nan,0.0,nan,1778028080.9090297,86a91205b7770bfb7414e60539a67349c8dcd0936cd8f0aa2d160a0644f7d95e
2730,8.90154938936748e-16,nan,0.0,nan,1778028080.91003,48046821a35b9b12dcd4888df9f9d95b553579cb550f95736899bcb6bccac660
2740,5.52198386239442e-16,nan,0.0,nan,1778028080.9110327,bb5aa55419ab30e9afa968f71bdf35161adbb4a16b735ece998a4eac3800170f
2750,8.454081793754834e-16,nan,0.0,nan,1778028080.9110327,02cb8e3a3f2ffbd31efea11aef2eed9ef1fb1e48dc95113bc5cb81e96b10728d
2760,5.831974447653091e-16,nan,0.0,nan,1778028080.912033,ef054ba8cd16e008ab2b74f091aaa00a4903b0b38dfa63599181ce89b1a3ab75
2770,3.413537834289895e-16,nan,0.0,nan,1778028080.912033,e34b0764e7f987cf286b9fde8d113b59903accad912e175d4c2ae1c4734f25d0
2780,5.810471242486587e-16,nan,0.0,nan,1778028080.9130301,809576ea49c5c00c4fd395fd769b6e5f9fd5a193f0976e64adfd37efec3e61d8
2790,5.977537216390317e-16,nan,0.0,nan,1778028080.9140377,aeea03d931e600ad2f91b1fa5f1f057dc1d145eb384b6f0fd839d0ff18792d3a
2800,2.806611450978446e-16,nan,0.0,nan,1778028080.9140377,0cc3a31f249a9d5b01254a6f5f3871909803550176473b860bcc1933e3904c1e
2810,4.091630760354216e-16,nan,0.0,nan,1778028080.9150305,66fe390b806cbfccf234d92a0db80e81f60883faabe98861b88a93abc8ecb690
2820,3.7451011243900564e-16,nan,0.0,nan,1778028080.9160373,0f490b6eeb1f36f507a7dabb211263a5b6f61ca1b6553d6e5e6266fbb1ee8ca5
2830,3.9722027727908357e-16,nan,0.0,nan,1778028080.9160373,604c27f80b42e8665a9363f10e6e3b84ea7c6d904db18164dc2fa0fee71440f3
2840,9.700816127606417e-16,nan,0.0,nan,1778028080.9170375,59ccc204401793a67c13ba45c4f04823ec3c4743642c5b6fdc2f54b2d73e5f6c
2850,3.729621620272063e-16,nan,0.0,nan,1778028080.9180298,40eb0d407004d5d9cfca73e263e244efd01c3e8c0abc9766b3f57b9c54013441
2860,5.240601815674128e-16,nan,0.0,nan,1778028080.9180298,a156e55fcf2d7f0a4e85ecc184cb9c99d9fd63af1bebb2dbae52e2da96d8763d
2870,7.201765534530849e-16,nan,0.0,nan,1778028080.9190404,a2292ecf8954bccf57c99d4af3d9bc79dccb90a60d2a2bb7df2e868b47441cc2
2880,3.391553377384881e-16,nan,0.0,nan,1778028080.9200406,dbd4b2c74dcfad4fa54670959c49e202627e32313372b15b04d0b16b4495869d
2890,1.0672596910748736e-15,nan,0.0,nan,1778028080.9210455,d37602e79e6db53dbb9189d3102a68025e13c071ea02a7112d0d49862075c3db
2900,4.3333413215361613e-16,nan,0.0,nan,1778028080.9220335,41a3845f763dea8de0a5baf91ec77f528b0c18215f10ebb53ca4fdba7c9a90e0
2910,2.359230755268779e-16,nan,0.0,nan,1778028080.9230409,579738dc2f4773baa3566a3dc492eee5721b2b8f31ad5f0e6cafbe3f6d28379c
2920,1.2829276368901908e-15,nan,0.0,nan,1778028080.9230409,a3dc57a939fb80352404486580246b940baa8c345ed8a3930ec7ff821e0e7c61
2930,7.122431404275652e-16,nan,0.0,nan,1778028080.924043,7d2aa98df9e218142d82d089de12e14761b13b457b3413a0ff8cf823a4a97adf
2940,3.118661364545419e-16,nan,0.0,nan,1778028080.925041,74982d2c5a79220a96e83da61d303030a2babc494ce92bd129cccd83b30ff71c
2950,2.391717818485495e-16,nan,0.0,nan,1778028080.925041,bfae9cd08ae92b5054ead4bde061a493e0cc359e81b815ca3e9d64d1e5f97768
2960,4.712329195275577e-16,nan,0.0,nan,1778028080.9260387,0caf9df434562b0c1ab052ffec435476885e011166d66aeae155fbd6c2b6a12d
2970,4.046103106497173e-16,nan,0.0,nan,1778028080.9270344,c2eb0e38bb2b9fa8cba1f3725e3289d3dfccb675e67c8498fc197352167fb564
2980,1.846356090264271e-16,nan,0.0,nan,1778028080.9280348,4e0b4751494a87d14e3d5660a67aaee8f20b67206a6117a65336666a8c4e456c
2990,4.2841703217504577e-16,nan,0.0,nan,1778028080.9280348,6345bbcecaff7d8f4d3cf1417d35c5187191ca108274048f26e5816292a53f82
3000,8.745524681947889e-16,nan,0.0,nan,1778028080.9290338,a8f0868d8accfa5118ab3d56bd96cf5e3702944d0d50a5710a09da88e4c707cc
3010,9.972723146115739e-16,nan,0.0,nan,1778028080.930042,dd22cedca2c3c40202994cf29febfa7ca837110454fa3d4cb7aba9a1f88933f3
3020,5.082476366495893e-16,nan,0.0,nan,1778028080.9310338,5e1cfc1e9640c575db3860386cef27add4edf61af010409d5df798f276e53213
3030,7.585007936724713e-16,nan,0.0,nan,1778028080.9310338,182b41cc8ffb22ac54d36e9cf9924204444bb4ee82e4fffe71e301e08899f82e
3040,3.0821614065938034e-16,nan,0.0,nan,1778028080.9320338,f000b35f97972c2cb7771449eb9c39c413c5c8c02f4649767852bfd6a2f76527
3050,3.39084770756692e-16,nan,0.0,nan,1778028080.9320338,1df1109e921eb0a6a3da440747cfe30fdb4f9fca9f127001f6ebeda4baac41c3
3060,4.947582316660891e-16,nan,0.0,nan,1778028080.9335418,87ce6bfb2f6e09b60a88f4a58c34cee76cb958735ce795760e53693c10a85988
3070,3.308186424802923e-16,nan,0.0,nan,1778028080.9345515,3facb0e85b35a9a502f234534514f8db7b8a29bb2aa6e0d2bc25e9ee162556a5
3080,8.204657197346261e-16,nan,0.0,nan,1778028080.9345515,dc5190098c6075de67723b39a2a31b9865df896124d7bb9c480650f35b27bf4d
3090,9.80058177813419e-16,nan,0.0,nan,1778028080.9355543,4e98848da2f0fd7827baba70caf965eaa7c5d045e44feeeeceb031d9b79a882f
3100,7.590085353758278e-16,nan,0.0,nan,1778028080.9365556,7376b0ffe2a6fa9bb09bfc8949ade8e83833332cf5da4057f467e9896ddb800a
3110,5.174499761815129e-16,nan,0.0,nan,1778028080.9365556,f4340ce471bb6f342515d209158cf65a22663d42e5f794588969993c52b0aae9
3120,6.294155823191677e-16,nan,0.0,nan,1778028080.9375541,8b055a989c9cbe5216282ae58c63d087d9905968c709ff0f0b9edd508b7d0768
3130,7.295086298625832e-16,nan,0.0,nan,1778028080.9385576,0aa714ee5bd33e606e61c97d1d007a1a6f3f33b9c2c5a7582448bdffcaff0348
3140,2.979693026617635e-16,nan,0.0,nan,1778028080.9385576,4581c6c18481e2bd9fc61d73f035c2024c64151c0cd900dcc74bcb1209bd9280
3150,4.022765569691698e-16,nan,0.0,nan,1778028080.939552,e6404799c0ebe49a6de8bb6c433097773f3942f1d16a484ac1e01ba1f2941f38
3160,1.3827011016719575e-16,nan,0.0,nan,1778028080.9405568,ad98e6ab9ed0dbfcbab2dd8ec9358d12ccbf56ae2da634e5c72fecc7bbd6bd0e
3170,4.0775265929290067e-16,nan,0.0,nan,1778028080.9405568,ba7751fc556f49cf9acd4e9d789d89074e79a1d4c23d3b2c3e07a2fe41789936
3180,4.357753396539117e-16,nan,0.0,nan,1778028080.9415505,3bc424fd8952bfd06563c2d9d5641f5dc985a3672899fd8fa1b7f651026951dd
3190,8.878538002930237e-16,nan,0.0,nan,1778028080.94255,122c0b6fd8af67c23000cbcf8d230d78c58c8776b40194381b1b4ae533556362
3200,2.850883768989582e-16,nan,0.0,nan,1778028080.94255,a408a10793e5d7ff3f00da4dee71e0d76ab92895150ea6fe0ce478fa38191ee7
3210,5.437652314109912e-16,nan,0.0,nan,1778028080.9435573,b2d8d816ffcbaa573ebba93d47080a396b4413fcdf0ac767ad2cdaaaa86862d2
3220,3.6222138744412695e-16,nan,0.0,nan,1778028080.9445505,507ddabd02c6e5179aae012bf7f9214c2f4942d78d48165726c334d8500b7c60
3230,3.775811559013219e-16,nan,0.0,nan,1778028080.9445505,1c6f0f9b0d199e8b1198f40aeda3fc61343b3bd4231c3cdeb1f975c546e8dcf8
3240,4.419154970095625e-16,nan,0.0,nan,1778028080.9455504,e6084a2a23efccfb7a4bb6409c83d5464673b3699edbee666d4e8902bf248b57
3250,3.1062757420892454e-16,nan,0.0,nan,1778028080.946685,064d470d509de8ba4b0737fda34addd99242f61b8878c65beac66f6ab8f31a3f
3260,3.7681553697097286e-16,nan,0.0,nan,1778028080.9476926,e98e351fdd860f612540381f9111a2223f16b28832749aaba73aa6c1f0024158
3270,9.23917544645395e-16,nan,0.0,nan,1778028080.9476926,83080806682baf8c9d079c6db89fd6a0f6da48a712fa47a5bee27c9ca4ffe49c
3280,3.0468037488834604e-16,nan,0.0,nan,1778028080.9486923,620f720569167e5235de8fe65a1189decbb42c577133eb60f69201eb81651f0f
3290,1.5265799943862904e-16,nan,0.0,nan,1778028080.9496965,15108ede77d9925954afc3af8d13d2310027949c040dcc2177e9649d3da2a416
3300,4.426231443960277e-16,nan,0.0,nan,1778028080.9496965,75209273c647793b1df0bdb2ced0f07f53bb48890000d813f2cb871a95b5b156
3310,5.282688133599124e-16,nan,0.0,nan,1778028080.950697,430690fcec3b600b94ed72acdcda5f276bc67e1dc46700a62408dd3cdaa75643
3320,6.748949862689641e-16,nan,0.0,nan,1778028080.9517043,8fe6a997ccb952de49ae5f715d105c8679b7f176e6bd915bb6b91daf374cae12
