epoch,banach_loss,betti_0_err,betti_1_err,betti_2_err,timestamp,hash
3330,8.97990508134734e-16,nan,0.0,nan,1778028080.9517043,8e23ed2f1a8bdefaa57cc377fbce8ffcf4c8e26d93b7b3b34b5c743869695102
3340,3.1440239617876493e-16,nan,0.0,nan,1778028080.9527035,4035060e5882be34e9d729a02013f44fb0cce119d357b26969035a401ec383b6
3350,2.5524229710986925e-16,nan,0.0,nan,1778028080.9536965,7c16b2dac13eb66ced77d5cf9fd795e95f62be9fafa285ff5377d78aeabb6f9f
3360,4.67333573396573e-16,nan,0.0,nan,1778028080.9547033,510ed05727c06f6fa903df63389b08394f3382c208b07b510d1afe4197383498
3370,3.8615436253412536e-16,nan,0.0,nan,1778028080.9557035,d575c0bb1da652b12333e1d0543407a311bc92a0811b16ec22fd4de58c9c2d0e
3380,9.919709674661863e-16,nan,0.0,nan,1778028080.9566965,c39f27d405e61c2024f3f8644a38308b03930e4ccf4e0f4bf7c54863e1cd3242
3390,3.2701538948372064e-16,nan,0.0,nan,1778028080.9576967,2b6c12a4cb796a874e38b4f9a80e1d96d45faa83028e84b51b439da49148e350
3400,3.464617435610322e-16,nan,0.0,nan,1778028080.9576967,dbaec2657bb8dc5bbc6c9da3c098daab9d3cb9a5dc584f90e7836b2bf573f97d
3410,4.757603632732463e-16,nan,0.0,nan,1778028080.9586964,e0630c28b3d74a7e8d9db5d8a24c6eedb595ddff3c6ffa9520a741bdf0363da0
3420,9.03576326148857e-16,nan,0.0,nan,1778028080.959696,ba6ff68fa65b6e7efb44012d4fc86869eec048785bf4c25f385e833d166e30bd
3430,9.061038121449217e-16,nan,0.0,nan,1778028080.959696,51fb68a540f6640101b10d541e79c59fea26793e5238584a602f819fe8edf0c9
3440,4.959741042074133e-16,nan,0.0,nan,1778028080.9606965,63e27ddeed44af0309e4f7c3d380a69c52f8a5c6c924dc5c62837236a2b662bf
3450,5.211107832629248e-16,nan,0.0,nan,1778028080.9617062,e7e542553b01403cc87b6d96906dd7e4a320351c92fbf6b126a1295cff946bb4
3460,8.406408673312394e-16,nan,0.0,nan,1778028080.9626966,61c426b4cd66b94f465d1ac58d13cdf8285bfd1e267a5ed0f075a18810f02e20
3470,4.375356951077776e-16,nan,0.0,nan,1778028080.9626966,0468b3e418881faada783e250fda4150685046827242c27cc01b40796ccf2514
3480,8.989550859887808e-16,nan,0.0,nan,1778028080.9642007,3101436036e00874343b4b9de34a67a3a3542176b1eea46a95e8a18fde0e977f
3490,4.867624317614901e-16,nan,0.0,nan,1778028080.9652083,5c4252243b3bf68bcde6b7157a09d84a3a0abce18f2832b37c2e904fd584e235
3500,6.058768443995776e-16,nan,0.0,nan,1778028080.9662068,51dd80d4c1eed48a484f9b637c623d6371ea9800fd77c9c8300c2b1742d6e736
3510,2.3470425211905736e-16,nan,0.0,nan,1778028080.9672139,85ede53c4f2a08ff5aa45d38c7628cbbbafe231cad8eeff8550a909e9d5e9a0e
3520,8.90154938936748e-16,nan,0.0,nan,1778028080.9672139,3e300f8408a447f3baa09ffd6c777002f4acc0c1693a6ba361501922db497c65
3530,5.52198386239442e-16,nan,0.0,nan,1778028080.9682062,2bf819eb38725114a596d44e75e0a9e91920aec9ad0c8d1d39aac84ecc9fcd17
3540,8.454081793754834e-16,nan,0.0,nan,1778028080.969206,f3ac9c9c9ad21a26664fa206f009460c7d63c11063f94c1a98fb712dfe56f494
3550,5.831974447653091e-16,nan,0.0,nan,1778028080.969206,eeab20bd360767de5b9e25d722d9c8f27e8d72a6d299f158ef5dea9a2e0bec00
3560,3.413537834289895e-16,nan,0.0,nan,1778028080.970206,086d0ea3ac95d78ac73686906bef7f5b9571ccf0563a707f0302db96f4c21cce
3570,5.810471242486587e-16,nan,0.0,nan,1778028080.971206,ed65636e0e72569ec531affb2f6b888292c451d0efbcd914f61d8ff8a724a7f0
3580,5.977537216390317e-16,nan,0.0,nan,1778028080.971206,d3d799c42c709a4e7ecbe198b1db40baf32fc7dceb217715160d666d594b0caa
3590,2.806611450978446e-16,nan,0.0,nan,1778028080.9722097,e57d84bdcf6c4e83300279632980bc578fff3cce4b4eacc4b4713cb8331ec7cd
3600,4.091630760354216e-16,nan,0.0,nan,1778028080.9732847,0bd6023daf6fd80c7c62cf50cbf715fda6fe72ec3d25791ed30b670f4dbfee32
3610,3.7451011243900564e-16,nan,0.0,nan,1778028080.9732847,cf2aa623887d915ecaa8730fbc4ca365b56536875d9672040de5aaa3b35e335c
3620,3.9722027727908357e-16,nan,0.0,nan,1778028080.9742086,ddd3dca14dab34b9ac21c49cbee7e455ccddc70eca58878e842b453520efbbfd
3630,9.700816127606417e-16,nan,0.0,nan,1778028080.975214,e8fea28909796db546adb3160df20d83c4ee07674b063d0f79ffc0f80f28e2ea
3640,3.729621620272063e-16,nan,0.0,nan,1778028080.9762135,b5a01c457ed1ebe16ef137dc57d0ce5288cc0cd30298557ef6b8b7384980f9c1
3650,5.240601815674128e-16,nan,0.0,nan,1778028080.977206,7d6b674b7e85773ac9a70ae08c77bb92a37b429f1fb62e834b74bea4027e769e
3660,7.201765534530849e-16,nan,0.0,nan,1778028080.9782116,cf401d58bd01417e5268162fb07dcce1e1b40a87aa5254bcc9d0c1e6d02c7526
3670,3.391553377384881e-16,nan,0.0,nan,1778028080.9782116,6c72d3fa884a344a4ec7f0ef1c9cfb27e5812048e4fefb2d9a4efc02f2611146
3680,1.0672596910748736e-15,nan,0.0,nan,1778028080.979219,f73a0532237208ca6a26abe626f8eb2b835146b2f4f20857bb71b73c444635f5
3690,4.3333413215361613e-16,nan,0.0,nan,1778028080.980218,161153208543be88f7ca833f4bebeaf153120f99ab568d6a649e217ed697a65c
3700,2.359230755268779e-16,nan,0.0,nan,1778028080.980218,5e2c752846b1831742818f0266dc8273c5da5cde83a5839d7705d8788035f108
3710,1.2829276368901908e-15,nan,0.0,nan,1778028080.9812212,743e1cc12c16a6a48cdf0fc11ed01fb82394bf8c155d55d5725a7ff9abf46d0d
3720,7.122431404275652e-16,nan,0.0,nan,1778028080.9822257,462a9f184ea9bde3f8be44703fa8e49b535a11bd725cc4b11a3893f28331dffb
3730,3.118661364545419e-16,nan,0.0,nan,1778028080.9832184,f92a892a60a6d708086a85838fff679b31cbbb5b32c6b7c52fb9fd5d428d2d8d
3740,2.391717818485495e-16,nan,0.0,nan,1778028080.9832184,507cefeb68a45a8d64aa9f48c10245371f04997658320a330328f04b609f88c9
3750,4.712329195275577e-16,nan,0.0,nan,1778028080.9852214,8c0317945735aa715136888a57763e97cb0e7f4284ec6d67edabbe54e382a824
3760,4.046103106497173e-16,nan,0.0,nan,1778028080.9862182,36f624341f3b52c3c65dcb88eff2129b3bc71907b0ae3963eaaadb9ef9204334
3770,1.846356090264271e-16,nan,0.0,nan,1778028080.9862182,890748f6d172c030bdfa2f410f4cb33a2c30ebbefb1e18c135a0482ded713877
3780,4.2841703217504577e-16,nan,0.0,nan,1778028080.987227,ee1fd4310b90f74bb67bb61fb06d932904ab9907bde4b8969161b1d81dcbe1b7
3790,8.745524681947889e-16,nan,0.0,nan,1778028080.9882183,0e3df5dc44f5e9af28813eae42dc9b64c81a5afd564435843f0205231272a440
3800,9.972723146115739e-16,nan,0.0,nan,1778028080.9882183,7c2c50c9d7db853b077303fc78fb43feb58980e3e5dc01f0e2101c8ad66e33e1
3810,5.082476366495893e-16,nan,0.0,nan,1778028080.9892275,90e6d8a6fd644a78b731ed86f1ba0d7ab8c3328b1c4ee117f2d8550d403af313
3820,7.585007936724713e-16,nan,0.0,nan,1778028080.9902186,cfe705e33a63e88a0d692251ad231e0e8403136db1f369256b396a79c7316df8
3830,3.0821614065938034e-16,nan,0.0,nan,1778028080.9912255,3f47b2fba45d3993b8ebb77cfa6f941aef48215f462d8c88f12a46a7386b3a3f
3840,3.39084770756692e-16,nan,0.0,nan,1778028080.992226,9bb663cf1f6de89b826f46812b92e18c65b741c5f0f6c2ee05cc729373096c36
3850,4.947582316660891e-16,nan,0.0,nan,1778028080.992226,0a5ceb100ff2a3b86ce24c64481a2eced5bd7bd28420510a48352bb036e8fcad
3860,3.308186424802923e-16,nan,0.0,nan,1778028080.992226,19458a82f344c3f1b050475aee78ee9545128a5ff2c9f20e859c47fe1ae3dc63
3870,8.204657197346261e-16,nan,0.0,nan,1778028080.993731,f3b547b8a3538a43a44ccf99542b250e46445db39d7101579ffb5bdbd0272cac
3880,9.80058177813419e-16,nan,0.0,nan,1778028080.9947429,e117b8b690228622a1d3eaa3a7937fc1cae39547553be8c1c026961323fa0735
3890,7.590085353758278e-16,nan,0.0,nan,1778028080.9957428,421d1cc53d71fdd678e4c8d7351bad8f7fff8e4c1c389c516b490a55d86f1c8b
3900,5.174499761815129e-16,nan,0.0,nan,1778028080.9967372,b17b87cccbcf8586f2b68a7353f3c1e151b5a10b728ecf07681a366280a1b365
3910,6.294155823191677e-16,nan,0.0,nan,1778028080.9977357,1a052b08b1264a9436796f970f82a6956f36cae3bb717885504984373f012c17
3920,7.295086298625832e-16,nan,0.0,nan,1778028080.9987426,a1992a4628940b846c62089a834084f6e75fcf90d80e48ddf52b1096dbf5f1de
3930,2.979693026617635e-16,nan,0.0,nan,1778028080.9997363,0317ca1fff1fc66867c41356ab62c8a5b1db046abc12c7b18f2320ec68e5fe74
3940,4.022765569691698e-16,nan,0.0,nan,1778028081.0007443,b5c593254fae1ac74c7461c9a63dcf033c857b0c52ce2c8c16c63c4e5d155246
3950,1.3827011016719575e-16,nan,0.0,nan,1778028081.0017426,84df334f30559cd8797fc192ab1eb368d6f956c5d2831da3a3def5b625d9076e
3960,4.0775265929290067e-16,nan,0.0,nan,1778028081.0017426,f05a78932a4aec3091682a88b2b7b2131da1068e358ac57c152007741138a63a
3970,4.357753396539117e-16,nan,0.0,nan,1778028081.0027425,ab9eefea3cc6bac02e5ce4ee4d6a3304534f54cc9c236e5719da5b9f8b3875e7
3980,8.878538002930237e-16,nan,0.0,nan,1778028081.0037355,644b2a93413b43dc8108c5deb9f9b8cc2b06f317ffb22b46792160ca1e0e24db
3990,2.850883768989582e-16,nan,0.0,nan,1778028081.004772,58a6e63cd34761bf4670ce216c26d7cb18e2857aed898969d9711e0f77147485
4000,5.437652314109912e-16,nan,0.0,nan,1778028081.0058017,666d1ac234cd623f3429b4f52590881fda70b10cf93b9ac2973d6e73ed6cc71b
4010,3.6222138744412695e-16,nan,0.0,nan,1778028081.006743,41b0f51c8d0a7d9fc43492fbcb77ec0acf7ef30409c953d45d37e55ed89f9d1d
4020,3.775811559013219e-16,nan,0.0,nan,1778028081.0077426,90236799409b371515d5e9dbc2adeb45ca2ba5605dca7ef5a6b39d403d4cb8ad
4030,4.419154970095625e-16,nan,0.0,nan,1778028081.0083036,95a5a88a2031f2f4ce309656505aad86f2f00c697e20d94c1579e03d080461b4
4040,3.1062757420892454e-16,nan,0.0,nan,1778028081.0083036,c0eb4f9b6b7e0d2e3ba6e27232c48ca813205f71958508feb15cb0b5b0f81eff
4050,3.7681553697097286e-16,nan,0.0,nan,1778028081.0093133,8bc22f3d20489f11710be9da8c8192961a3e034abcbd6405add7358bb726d1d0
4060,9.23917544645395e-16,nan,0.0,nan,1778028081.0103178,1635f50111fe960247a520b3d832d8806dd84dbb3c6784747cf30e1a59d57fa2
4070,3.0468037488834604e-16,nan,0.0,nan,1778028081.0123105,af01678a861011c68af032f698f073df68d02c49f864dc4a1a71a586277638d2
4080,1.5265799943862904e-16,nan,0.0,nan,1778028081.013317,53b246d2ef17e2bff012d902e0f0055b41afd0abb67b632b5cb63b607e0f6603
4090,4.426231443960277e-16,nan,0.0,nan,1778028081.0143173,ebbbcfccd38ce32b9ca6729d927513dcb271272b53647033d168ee4e24aa1da1
4100,5.282688133599124e-16,nan,0.0,nan,1778028081.0153105,693f1ec32237cd84800e6163792fcf426ca0db1f1d38aed8134c7ccd1f7b7d08
4110,6.748949862689641e-16,nan,0.0,nan,1778028081.0163174,37681dd9f0118cace9b6ce3094934abc9a4f5c9974f210bdcfc29497ba6fd5d8
4120,8.97990508134734e-16,nan,0.0,nan,1778028081.0173106,38650ddec544a54dce96b6f941ba354df3292ffb9fcee14d7e63ab4911e3fae0
4130,3.1440239617876493e-16,nan,0.0,nan,1778028081.0173106,5e6ad80000afbde9164de42182dfee6d559b2224ebdc2ff1eb5df54239f8d355
4140,2.5524229710986925e-16,nan,0.0,nan,1778028081.0183094,3d49f52fcc12bcabbe41994ed92a4183b98cb4b0aebcf9cc2206f2f84298298a
4150,4.67333573396573e-16,nan,0.0,nan,1778028081.0193188,5ff00d4e098b47dc1f03c93ca399e0a0b74f0695ca79378887deafc3405739b4
4160,3.8615436253412536e-16,nan,0.0,nan,1778028081.0203137,af4189aac469d42baf8e772670ea847292d7b0bc7efd540b595ffcbc4fbbb075
4170,9.919709674661863e-16,nan,0.0,nan,1778028081.0210001,17cbdcbae6c49ea22bec969b23efe057ddf5beba09d20fa5ed386de69cf9af3f
4180,3.2701538948372064e-16,nan,0.0,nan,1778028081.0220125,c640b0dd2a8a5a489d2da67a10fdbb5b9767a62e2f0e7667a83209cbaaf28a54
4190,3.464617435610322e-16,nan,0.0,nan,1778028081.0235853,49624f424449623898104f7ff0e7593aef73303f8e661c8696f8c661739de39e
4200,4.757603632732463e-16,nan,0.0,nan,1778028081.0251787,2f7d5b1cad5166d753413e978783fbc463b2d6e1a857766f6c0dfee1d25d8346
4210,9.03576326148857e-16,nan,0.0,nan,1778028081.0251787,822bc509e55cd65ca2b03eaaee83b92272dfc862cbf0fb7db9f1e134406b20b9
4220,9.061038121449217e-16,nan,0.0,nan,1778028081.0267258,bfcc6ab7a881a8b2ee241bdf72f0f991be8f94b6b6b84eb74a24f845ae6538eb
4230,4.959741042074133e-16,nan,0.0,nan,1778028081.0267258,e255dbebef7d42618fa56ff3eab1e1c06707db68920857fdeace874d6c87d150
4240,5.211107832629248e-16,nan,0.0,nan,1778028081.0283597,6af62f1559fad6108192c53f230683c169fefc960a19f91aa8e13a7e6b14e819
4250,8.406408673312394e-16,nan,0.0,nan,1778028081.0299125,07f70c50a5b3c25b00e23130bc23680cb56ed7eb9e018c7d1b8c7f54d18bb366
4260,4.375356951077776e-16,nan,0.0,nan,1778028081.0309284,552eec698a737736645bc25f5c094bf4099c00764b980eb94f87aab4e75b527b
4270,8.989550859887808e-16,nan,0.0,nan,1778028081.0319273,7323b761d099972240e5564358b693f9fb0234967d2daaf29a328ec92399f637
4280,4.867624317614901e-16,nan,0.0,nan,1778028081.0329401,515c006267c65375ba38ae75940c5011aa1cc4c47b69103adbe7d38599b17bf7
4290,6.058768443995776e-16,nan,0.0,nan,1778028081.0329401,611defdd797f803eb2196f2d1fc3d5e1843579611f148a6af7b4ad81f8695f16
4300,2.3470425211905736e-16,nan,0.0,nan,1778028081.033941,09eae6037412a38c593556817b9e3d2f87a275c9050c700c9dfb11a75c72dd54
4310,8.90154938936748e-16,nan,0.0,nan,1778028081.0349398,d46e5e29e69c42b2800a11dc738a325fe239e7a21877fe51c7636b976302f10b
4320,5.52198386239442e-16,nan,0.0,nan,1778028081.0369403,74865966aaea14262ec5dbf963b61a5067afdd87b25a0a0f724fdb6c53ef7787
4330,8.454081793754834e-16,nan,0.0,nan,1778028081.03794,a27dfa70f40f60f70ada6c37d350ae3cd526f31f654e132e882304ec29ca686f
4340,5.831974447653091e-16,nan,0.0,nan,1778028081.0389566,942956354bdb9aba3a784f1afefb75e72c4d91afc868939c48cea2c41a0a5070
4350,3.413537834289895e-16,nan,0.0,nan,1778028081.0389566,4b10608a18e1b044102f5c545f6dc52342d5ebc66195787d2459dc0a6bf9fbe6
4360,5.810471242486587e-16,nan,0.0,nan,1778028081.0389566,8418299975463ba72e8620e14b714d092661ebab7b026fa3073eb4ea0eab1796
4370,5.977537216390317e-16,nan,0.0,nan,1778028081.0399446,7b54999523ff65a9bb6ca7734102398cfdcc94138f1b27c77f18c6aaad01502f
4380,2.806611450978446e-16,nan,0.0,nan,1778028081.0409398,aee977b322472f7d96ccdd0332ed59c80640e29256e3efa6fc777a992599313f
4390,4.091630760354216e-16,nan,0.0,nan,1778028081.0409398,e42df42fac260a0332276731310f7fce58a6f86e200494cf92ac26765e04fb58
4400,3.7451011243900564e-16,nan,0.0,nan,1778028081.0419333,06d3a3aad78e68ec862c832f70c92919085a63404352b47d342d7fad7aea20c8
4410,3.9722027727908357e-16,nan,0.0,nan,1778028081.0429406,a1d08e2e18f7e360a5be829b5c3e7ff11c55f1bf4369a8465403c72fbd7a2fca
4420,9.700816127606417e-16,nan,0.0,nan,1778028081.043941,935f3df41aee75deb801418685a31df256d8a96220e938eaffecd8b4bb1514de
4430,3.729621620272063e-16,nan,0.0,nan,1778028081.043941,5c98b06d10f10569123c28ee33f6a7bafa869ac1aff09ac86eb5f0d4def589c3
4440,5.240601815674128e-16,nan,0.0,nan,1778028081.0449357,60d152cd8e2c094e7d2eed830a28fab546efe9c5289fc0bd1c01d1c22e054a4c
4450,7.201765534530849e-16,nan,0.0,nan,1778028081.0459352,04f4340f010f678e039896b1cb52076a56d69004d04529ebbb48b939b8bd1c60
4460,3.391553377384881e-16,nan,0.0,nan,1778028081.0459352,2ae2635a2385ef0eee7509d4e97fb42d9e35dc8bd3cb7d58448de6f25b7b2cd3
4470,1.0672596910748736e-15,nan,0.0,nan,1778028081.047447,09aadec94092ee88e9b410df7798b894779dcfe50463825831083426d12cf442
4480,4.3333413215361613e-16,nan,0.0,nan,1778028081.047447,67a7beb59e17f9860ee767134c4e8b69b01bb6390c93f96508183cc44b903370
4490,2.359230755268779e-16,nan,0.0,nan,1778028081.0484576,7fbda50a84aedd7ec4838c7dd9d22a3c3a48d0ee9b84974e10d20455f9f82791
4500,1.2829276368901908e-15,nan,0.0,nan,1778028081.0494664,a848c8c0963cacdbe4d27df0951ecd2644287626cea70d45cb1beebc9cb3af8e
4510,7.122431404275652e-16,nan,0.0,nan,1778028081.050469,832ec33a68650bbd9f0cb3b3d4b4fb8e1ac79b3a3d72aaa83142cd190f8aba5b
4520,3.118661364545419e-16,nan,0.0,nan,1778028081.051466,0454712d139b21fcf08a172cedf677a8ca4ef84be9c9ab80f1585f5a28852506
4530,2.391717818485495e-16,nan,0.0,nan,1778028081.0524645,5b318c2503fe46a160785ec5823605ecb396156fbc2d6503d8d47e9bcca40111
4540,4.712329195275577e-16,nan,0.0,nan,1778028081.0524645,81da656cab7d61c7bb1b8f079c5d3383ecc1ee45bf6df4e5d411d0efc3c390ea
4550,4.046103106497173e-16,nan,0.0,nan,1778028081.0534644,13da48a90f0e387f1dad3c3170e22c243e65f65966c583c244e168f5f859089d
4560,1.846356090264271e-16,nan,0.0,nan,1778028081.0544696,ce94488006191c09cfddd990a8025577c8a5d2c9e30133b2e2cb7fd010cb9b36
4570,4.2841703217504577e-16,nan,0.0,nan,1778028081.0544696,ee55dc21b816b1c88c3224cb8b78a2e482f868b5f24d262b1e7260d6ace9f190
4580,8.745524681947889e-16,nan,0.0,nan,1778028081.0554655,4c1d869cdcbbd675175cfd99ab70ec8dfa4d7691f8f65465bebf7f48f0efc6b8
4590,9.972723146115739e-16,nan,0.0,nan,1778028081.05647,188194acecd8a8eaabca9aa650a580d30cb86a528b9f4700153e76e041837ff2
4600,5.082476366495893e-16,nan,0.0,nan,1778028081.0574648,1e2995fc8a4a78803cfb15466a50347fa23b59273aee0ec4a49be374cc3f229f
4610,7.585007936724713e-16,nan,0.0,nan,1778028081.0594652,a3caaf1c2cde800297c87279be4aa22f227a6f01342741676e0cbf8e8fdc256d
4620,3.0821614065938034e-16,nan,0.0,nan,1778028081.0604644,5ee5b53911b463e3be7dc924fcc31de53879ae3d56ea599628b6061d3f2280bc
4630,3.39084770756692e-16,nan,0.0,nan,1778028081.0614698,949b09286477cbfcd309b3d2a14eaad011fa729931db7de361310cbdac07cf75
4640,4.947582316660891e-16,nan,0.0,nan,1778028081.062465,2781a419d4d7f43794aed5c8faf42c2e2a77b7451ba4421bc20ee92b1e26db00
4650,3.308186424802923e-16,nan,0.0,nan,1778028081.062465,f096ce7db5f41df001adff2346d0e93319e1e9912ff4b0f933e07574aeef0617
4660,8.204657197346261e-16,nan,0.0,nan,1778028081.064501,dc1ae6e9472bc506d0aa6c4596073d36cad5db78bb6f339c517f4980f0d8e05e
4670,9.80058177813419e-16,nan,0.0,nan,1778028081.0655167,8e58caef8bdd8a4b1f13c2ad463be1b32c9992dcd7587681174a2882717e046a
4680,7.590085353758278e-16,nan,0.0,nan,1778028081.0665174,7a321763e4971f7e544f8dc44fec7af3cc75dce61f02f96c30d974fece002edd
4690,5.174499761815129e-16,nan,0.0,nan,1778028081.067516,48f520351a5028b726416f7a5089a84d09ff6ed4485da2667bac4d15b61137b9
4700,6.294155823191677e-16,nan,0.0,nan,1778028081.0685165,c493f1bfa75c19d9c6bebb45c53e1eb15c334776a9b09dc8691fb82680c62479
4710,7.295086298625832e-16,nan,0.0,nan,1778028081.069517,80dd0dd0ec7c9eae84c6f919300b688f3c636fa8ecbae441b7b4660ae8a726d1
4720,2.979693026617635e-16,nan,0.0,nan,1778028081.0702677,111234bada06f31c239827bfda2225ad21926c62231a1d6eb06328503e73bf8f
4730,4.022765569691698e-16,nan,0.0,nan,1778028081.0712826,6e002fd98107f38b01492f777c78861602a0e96843faf7b90e98ade10d3aeace
4740,1.3827011016719575e-16,nan,0.0,nan,1778028081.0712826,5b629399c310c297494a1ee6c78decbec6266145bc3b16562543a86e210a9c3d
4750,4.0775265929290067e-16,nan,0.0,nan,1778028081.0722845,497a5ecd537c206d27eb0d6abdc4acf5ba0a0e952a0033e24b8a1d3798227eb2
4760,4.357753396539117e-16,nan,0.0,nan,1778028081.073279,2c6f9646a15c80338e53d334f88770795804380eb793bd2badffe9341c6fb072
4770,8.878538002930237e-16,nan,0.0,nan,1778028081.0742826,043cee31c8281ae27742a3c39ddf66dc6d08e0fd5a5f59c26a8ed32bd0f7f88c
4780,2.850883768989582e-16,nan,0.0,nan,1778028081.0742826,9fd35da48dc82bf267fc2069dff388aeb9702176c4cbf9de9c891a4348cd62ff
4790,5.437652314109912e-16,nan,0.0,nan,1778028081.075279,1fe0366f14c6580f673db0c2a9634a076bd55488a43445554505fca9057ad213
4800,3.6222138744412695e-16,nan,0.0,nan,1778028081.0762835,0d4d1511efca3d44754deee7c47d6b3f8fd3fb08eabeae0866ae477369d40f1e
4810,3.775811559013219e-16,nan,0.0,nan,1778028081.0762835,c0f0ec9512960b8b27ee8ff7d5168c5fc3304ef03fe152b839df584a5c564652
4820,4.419154970095625e-16,nan,0.0,nan,1778028081.0772786,e1696b159300ff44b63cc48541ce452dc697731eb195f244be3017a2a837e084
4830,3.1062757420892454e-16,nan,0.0,nan,1778028081.0782793,a8d6b9df0ff9c5f0edb31f66b9bf72f5ae439f614823d35716ad8edd629918c5
4840,3.7681553697097286e-16,nan,0.0,nan,1778028081.0792828,ebe31f91e140d654992a43d61bc7f897ebc65644f463795566d5ca77b3e53e91
4850,9.23917544645395e-16,nan,0.0,nan,1778028081.0802794,8cd9601a9e7b0eaa317430ebc968439d847a60434a533ae97a74df82c7ac13d5
4860,3.0468037488834604e-16,nan,0.0,nan,1778028081.0812836,3dfd7073fec78149380e2bac953d09bbbc9609cdb873d2f9b082cda35a51747a
4870,1.5265799943862904e-16,nan,0.0,nan,1778028081.0822794,c816d99107e7028354f4397d71c0ae4de5a9ba179a2e5946822d5bd2982d051b
4880,4.426231443960277e-16,nan,0.0,nan,1778028081.0832837,84fba2ae43f54cbae35f6bca5bb940a2e1c1e5339fa191407ed9c672e0b50172
4890,5.282688133599124e-16,nan,0.0,nan,1778028081.084283,65546cdac71c49bed3fe3c9fbd15fa7893442670c68f902caed93a1aa41becbe
4900,6.748949862689641e-16,nan,0.0,nan,1778028081.085279,d94f5d722130f5dca14dfa75d26e81cfd2ec3ed09dbe16f1560fafb230dc0573
4910,8.97990508134734e-16,nan,0.0,nan,1778028081.085279,9d739bceb01d2cedb3aeb4ac5c178442d66b608bc7f864946f335c55f1079348
4920,3.1440239617876493e-16,nan,0.0,nan,1778028081.0862832,c09bd51fde93599b50282237e3033ce9076069409f87863b568fcb6621f26eba
4930,2.5524229710986925e-16,nan,0.0,nan,1778028081.0872831,42f8330c22ec7a9f2694f4e76d161f8f8f9f8f3e5c242d7a1fcb9407a20dae7d
4940,4.67333573396573e-16,nan,0.0,nan,1778028081.088284,1d4da8f931683276221e41cd51acae21317d032b869fb8bd792ba89767956f2c
4950,3.8615436253412536e-16,nan,0.0,nan,1778028081.0892832,44908f797255e723584541812715bca767be3ed89425dd2d7a8885295f80c8ed
4960,9.919709674661863e-16,nan,0.0,nan,1778028081.090283,b175f24c5d71514bfb48ba5896eada505aab5eb194dcd3fe59131ab1bf9f61bf
4970,3.2701538948372064e-16,nan,0.0,nan,1778028081.0912838,d77859d58b53343808f567fd1d0676a10844682a70c59d92f951ac10fe3f3baf
4980,3.464617435610322e-16,nan,0.0,nan,1778028081.092284,fa471c624701ac72d9833b301aaac5207553d71641de81a2295c4968073c2b50
4990,4.757603632732463e-16,nan,0.0,nan,1778028081.092284,7a284fdb0802943a10793eb0af77af42572efd4c55385beaea537a904873e9b7
5000,9.03576326148857e-16,nan,0.0,nan,1778028081.0932837,bbc3d8546d237fb95e1d110cbc12662945189cf6b9698c9717d88147961d5c08
